InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538762,22960,JAM MAKING SET WITH JARS,4,2011-12-03 13:47:00,3.93,12774,United Kingdom
538762,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2011-12-03 13:47:00,2.43,12774,United Kingdom
C540366,22960,JAM MAKING SET WITH JARS,-3,2011-12-03 14:05:00,3.91,13004,Netherlands
538858,21506,FANCY FONT BIRTHDAY CARD,12,2011-12-03 14:09:00,0.38,12786,United Kingdom
538858,22960,JAM MAKING SET WITH JARS,14,2011-12-03 14:09:00,4.27,12786,United Kingdom
538858,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,2011-12-03 14:09:00,3.67,12786,United Kingdom
538858,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-12-03 14:09:00,2.41,12786,United Kingdom
538858,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2011-12-03 14:09:00,0.59,12786,United Kingdom
538858,22138,BAKING SET 9 PIECE RETROSPOT,17,2011-12-03 14:09:00,5.16,12786,United Kingdom
538858,22960,JAM MAKING SET WITH JARS,13,2011-12-03 14:09:00,4.56,12786,United Kingdom
542349,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-12-03 14:27:00,2.76,,United Kingdom
538945,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-12-03 14:31:00,4.55,12794,Spain
538945,22960,JAM MAKING SET WITH JARS,13,2011-12-03 14:31:00,4.54,12794,Spain
538945,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2011-12-03 14:31:00,0.55,12794,Spain
541117,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-12-03 14:34:00,3.82,13133,United Kingdom
541117,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,11,2011-12-03 14:34:00,1.48,13133,United Kingdom
541117,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-12-03 14:34:00,0.52,13133,United Kingdom
541117,84879,ASSORTED COLOUR BIRD ORNAMENT,20,2011-12-03 14:34:00,1.53,13133,United Kingdom
538028,23298,SPACEBOY LUNCH BOX,5,2011-12-03 15:13:00,1.86,12641,EIRE
538028,21506,FANCY FONT BIRTHDAY CARD,5,2011-12-03 15:13:00,0.46,12641,EIRE
538028,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2011-12-03 15:13:00,4.52,12641,EIRE
538028,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,13,2011-12-03 15:13:00,1.75,12641,EIRE
538028,22423,REGENCY CAKESTAND 3 TIER,20,2011-12-03 15:13:00,11.87,12641,EIRE
541632,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2011-12-03 15:22:00,2.33,13196,Germany
541632,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2011-12-03 15:22:00,3.39,13196,Germany
540421,23298,SPACEBOY LUNCH BOX,12,2011-12-03 15:32:00,1.88,13008,United Kingdom
537252,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-12-03 15:34:00,2.4,12484,United Kingdom
537252,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-12-03 15:34:00,7.01,12484,United Kingdom
536411,21730,GLASS STAR FROSTED T-LIGHT HOLDER,20,2011-12-03 16:09:00,4.27,12357,Belgium
536411,22138,BAKING SET 9 PIECE RETROSPOT,9,2011-12-03 16:09:00,5.24,12357,Belgium
536411,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-12-03 16:09:00,3.0,12357,Belgium
536411,22086,PAPER CHAIN KIT 50'S CHRISTMAS,19,2011-12-03 16:09:00,2.42,12357,Belgium
540363,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-12-03 17:19:00,1.79,13004,Netherlands
540363,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,2011-12-03 17:19:00,2.37,13004,Netherlands
540363,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,16,2011-12-03 17:19:00,1.67,13004,Netherlands
540363,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,8,2011-12-03 17:19:00,1.73,13004,Netherlands
540363,22752,SET 7 BABUSHKA NESTING BOXES,8,2011-12-03 17:19:00,7.14,13004,Netherlands
540363,22423,REGENCY CAKESTAND 3 TIER,13,2011-12-03 17:19:00,13.96,13004,Netherlands
540363,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-12-03 17:19:00,2.6,13004,Netherlands
538860,48187,DOORMAT HOME SWEET HOME,1,2011-12-03 17:33:00,7.57,12786,United Kingdom
538349,48187,DOORMAT HOME SWEET HOME,1,2011-12-03 18:08:00,7.06,12697,Germany
537690,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2011-12-03 18:52:00,2.49,12580,Portugal
537690,23203,JUMBO BAG VINTAGE DOILY,2,2011-12-03 18:52:00,2.1,12580,Portugal
537690,71053,WHITE METAL LANTERN,15,2011-12-03 18:52:00,3.45,12580,Portugal
537690,22423,REGENCY CAKESTAND 3 TIER,16,2011-12-03 18:52:00,13.46,12580,Portugal
537690,22197,SMALL POPCORN HOLDER,18,2011-12-03 18:52:00,0.79,12580,Portugal
537690,21754,HOME BUILDING BLOCK WORD,20,2011-12-03 18:52:00,6.42,12580,Portugal
537690,22423,REGENCY CAKESTAND 3 TIER,9,2011-12-03 18:52:00,13.78,12580,Portugal
537690,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,14,2011-12-03 18:52:00,1.68,12580,Portugal
538972,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,18,2011-12-03 18:55:00,1.63,12798,United Kingdom
538972,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-12-03 18:55:00,2.3,12798,United Kingdom
537062,23203,JUMBO BAG VINTAGE DOILY,12,2011-12-03 18:58:00,1.98,12452,United Kingdom
537062,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-12-03 18:58:00,2.55,12452,United Kingdom
537062,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-12-03 18:58:00,2.61,12452,United Kingdom
540958,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-12-03 18:58:00,1.76,13099,Portugal
539521,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-12-03 19:12:00,4.26,12881,United Kingdom
539521,22960,JAM MAKING SET WITH JARS,17,2011-12-03 19:12:00,4.16,12881,United Kingdom
539521,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-12-03 19:12:00,2.52,12881,United Kingdom
539521,22960,JAM MAKING SET WITH JARS,9,2011-12-03 19:12:00,4.0,12881,United Kingdom
539521,22752,SET 7 BABUSHKA NESTING BOXES,11,2011-12-03 19:12:00,8.18,12881,United Kingdom
539521,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-12-03 19:12:00,2.8,12881,United Kingdom
539521,84406B,CREAM CUPID HEARTS COAT HANGER,14,2011-12-03 19:12:00,2.68,12881,United Kingdom
539853,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-12-03 19:15:00,3.45,12929,France
539853,22197,SMALL POPCORN HOLDER,12,2011-12-03 19:15:00,0.9,12929,France
539853,22197,SMALL POPCORN HOLDER,20,2011-12-03 19:15:00,0.87,12929,France
539853,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-12-03 19:15:00,7.16,12929,France
539853,22197,SMALL POPCORN HOLDER,6,2011-12-03 19:15:00,0.88,12929,France
539765,84029E,RED WOOLLY HOTTIE WHITE HEART,14,2011-12-03 19:20:00,3.48,12917,United Kingdom
539765,23298,SPACEBOY LUNCH BOX,15,2011-12-03 19:20:00,2.08,12917,United Kingdom
539765,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,18,2011-12-03 19:20:00,1.66,12917,United Kingdom
539765,22752,SET 7 BABUSHKA NESTING BOXES,14,2011-12-03 19:20:00,8.01,12917,United Kingdom
539765,71053,WHITE METAL LANTERN,3,2011-12-03 19:20:00,3.19,12917,United Kingdom
539600,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-12-03 19:22:00,7.74,12896,United Kingdom
539600,22086,PAPER CHAIN KIT 50'S CHRISTMAS,17,2011-12-03 19:22:00,2.44,12896,United Kingdom
539600,71053,WHITE METAL LANTERN,10,2011-12-03 19:22:00,3.12,12896,United Kingdom
539600,22960,JAM MAKING SET WITH JARS,16,2011-12-03 19:22:00,4.65,12896,United Kingdom
539600,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-12-03 19:22:00,0.57,12896,United Kingdom
539767,22086,PAPER CHAIN KIT 50'S CHRISTMAS,13,2011-12-03 19:27:00,2.37,12917,United Kingdom
539767,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2011-12-03 19:27:00,0.56,12917,United Kingdom
539767,71053,WHITE METAL LANTERN,13,2011-12-03 19:27:00,3.2,12917,United Kingdom
539047,21506,FANCY FONT BIRTHDAY CARD,13,2011-12-03 19:36:00,0.45,12806,United Kingdom
539047,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2011-12-03 19:36:00,3.84,12806,United Kingdom
539047,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,14,2011-12-03 19:36:00,1.54,12806,United Kingdom
537942,22086,PAPER CHAIN KIT 50'S CHRISTMAS,14,2011-12-03 19:37:00,2.56,12632,EIRE
537942,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2011-12-03 19:37:00,3.96,12632,EIRE
537942,21212,PACK OF 72 RETROSPOT CAKE CASES,16,2011-12-03 19:37:00,0.6,12632,EIRE
537942,21212,PACK OF 72 RETROSPOT CAKE CASES,13,2011-12-03 19:37:00,0.57,12632,EIRE
536824,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2011-12-03 19:46:00,4.36,12419,Australia
536824,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2011-12-03 19:46:00,3.47,12419,Australia
536824,48187,DOORMAT HOME SWEET HOME,2,2011-12-03 19:46:00,6.76,12419,Australia
540460,84029E,RED WOOLLY HOTTIE WHITE HEART,14,2011-12-03 19:55:00,3.95,13012,United Kingdom
540460,22138,BAKING SET 9 PIECE RETROSPOT,5,2011-12-03 19:55:00,4.97,13012,United Kingdom
540460,84029E,RED WOOLLY HOTTIE WHITE HEART,17,2011-12-03 19:55:00,3.38,13012,United Kingdom
540460,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,6,2011-12-03 19:55:00,1.75,13012,United Kingdom
540460,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-12-03 19:55:00,3.52,13012,United Kingdom
540460,71053,WHITE METAL LANTERN,5,2011-12-03 19:55:00,3.29,13012,United Kingdom
540460,71053,WHITE METAL LANTERN,1,2011-12-03 19:55:00,3.49,13012,United Kingdom
540460,22197,SMALL POPCORN HOLDER,17,2011-12-03 19:55:00,0.87,13012,United Kingdom
536869,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2011-12-04 09:01:00,2.37,12424,United Kingdom
536869,23203,JUMBO BAG VINTAGE DOILY,18,2011-12-04 09:01:00,2.11,12424,United Kingdom
536869,84406B,CREAM CUPID HEARTS COAT HANGER,19,2011-12-04 09:01:00,2.69,12424,United Kingdom
536869,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2011-12-04 09:01:00,3.85,12424,United Kingdom
536869,22138,BAKING SET 9 PIECE RETROSPOT,6,2011-12-04 09:01:00,4.69,12424,United Kingdom
536869,22423,REGENCY CAKESTAND 3 TIER,10,2011-12-04 09:01:00,11.97,12424,United Kingdom
536869,22423,REGENCY CAKESTAND 3 TIER,13,2011-12-04 09:01:00,13.44,12424,United Kingdom
541380,21754,HOME BUILDING BLOCK WORD,3,2011-12-04 09:15:00,6.12,13160,United Kingdom
537577,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,19,2011-12-04 10:02:00,4.09,12555,United Kingdom
541746,23203,JUMBO BAG VINTAGE DOILY,6,2011-12-04 12:38:00,1.83,13214,Germany
541746,48187,DOORMAT HOME SWEET HOME,4,2011-12-04 12:38:00,6.54,13214,Germany
541746,23298,SPACEBOY LUNCH BOX,15,2011-12-04 12:38:00,1.94,13214,Germany
541746,21212,PACK OF 72 RETROSPOT CAKE CASES,15,2011-12-04 12:38:00,0.6,13214,Germany
541746,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2011-12-04 12:38:00,2.33,13214,Germany
541946,23203,JUMBO BAG VINTAGE DOILY,8,2011-12-04 13:06:00,1.83,13245,United Kingdom
541946,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2011-12-04 13:06:00,3.44,13245,United Kingdom
541946,22423,REGENCY CAKESTAND 3 TIER,18,2011-12-04 13:06:00,12.58,13245,United Kingdom
541946,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2011-12-04 13:06:00,4.34,13245,United Kingdom
541946,22138,BAKING SET 9 PIECE RETROSPOT,10,2011-12-04 13:06:00,4.88,13245,United Kingdom
541946,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2011-12-04 13:06:00,3.75,13245,United Kingdom
538012,48187,DOORMAT HOME SWEET HOME,20,2011-12-04 13:08:00,6.83,12641,EIRE
538012,21754,HOME BUILDING BLOCK WORD,10,2011-12-04 13:08:00,5.72,12641,EIRE
538012,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-12-04 13:08:00,3.48,12641,EIRE
538012,21212,PACK OF 72 RETROSPOT CAKE CASES,18,2011-12-04 13:08:00,0.51,12641,EIRE
538012,21754,HOME BUILDING BLOCK WORD,18,2011-12-04 13:08:00,6.35,12641,EIRE
538012,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-12-04 13:08:00,4.03,12641,EIRE
538012,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2011-12-04 13:08:00,2.53,12641,EIRE
538012,22960,JAM MAKING SET WITH JARS,12,2011-12-04 13:08:00,3.86,12641,EIRE
538927,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-12-04 13:08:00,2.75,12794,Spain
538927,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2011-12-04 13:08:00,3.85,12794,Spain
538927,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2011-12-04 13:08:00,1.75,12794,Spain
538927,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2011-12-04 13:08:00,3.69,12794,Spain
538927,23298,SPACEBOY LUNCH BOX,3,2011-12-04 13:08:00,2.01,12794,Spain
542279,23298,SPACEBOY LUNCH BOX,10,2011-12-04 13:09:00,2.08,,Germany
541779,23203,JUMBO BAG VINTAGE DOILY,8,2011-12-04 13:27:00,2.02,13218,United Kingdom
541779,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-12-04 13:27:00,4.06,13218,United Kingdom
541779,48187,DOORMAT HOME SWEET HOME,17,2011-12-04 13:27:00,7.39,13218,United Kingdom
541779,48187,DOORMAT HOME SWEET HOME,8,2011-12-04 13:27:00,7.71,13218,United Kingdom
541779,21754,HOME BUILDING BLOCK WORD,18,2011-12-04 13:27:00,5.63,13218,United Kingdom
540012,21754,HOME BUILDING BLOCK WORD,11,2011-12-04 13:55:00,5.85,12944,United Kingdom
541179,84406B,CREAM CUPID HEARTS COAT HANGER,10,2011-12-04 14:03:00,2.5,13141,United Kingdom
541179,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2011-12-04 14:03:00,3.89,13141,United Kingdom
541179,22138,BAKING SET 9 PIECE RETROSPOT,15,2011-12-04 14:03:00,4.67,13141,United Kingdom
541179,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,2011-12-04 14:03:00,2.54,13141,United Kingdom
541179,23298,SPACEBOY LUNCH BOX,12,2011-12-04 14:03:00,1.81,13141,United Kingdom
541179,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,8,2011-12-04 14:03:00,1.56,13141,United Kingdom
541179,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-12-04 14:03:00,3.89,13141,United Kingdom
538116,22423,REGENCY CAKESTAND 3 TIER,12,2011-12-04 14:09:00,12.56,12650,United Kingdom
538116,23203,JUMBO BAG VINTAGE DOILY,2,2011-12-04 14:09:00,1.88,12650,United Kingdom
538116,21754,HOME BUILDING BLOCK WORD,3,2011-12-04 14:09:00,5.4,12650,United Kingdom
538116,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-12-04 14:09:00,2.48,12650,United Kingdom
541424,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-12-04 14:13:00,1.68,13169,France
541424,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,9,2011-12-04 14:13:00,1.77,13169,France
541424,22960,JAM MAKING SET WITH JARS,12,2011-12-04 14:13:00,4.52,13169,France
541424,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-12-04 14:13:00,2.54,13169,France
541424,22138,BAKING SET 9 PIECE RETROSPOT,12,2011-12-04 14:13:00,5.01,13169,France
541424,22086,PAPER CHAIN KIT 50'S CHRISTMAS,17,2011-12-04 14:13:00,2.62,13169,France
536395,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2011-12-04 14:16:00,3.89,12353,United Kingdom
540855,21212,PACK OF 72 RETROSPOT CAKE CASES,15,2011-12-04 14:17:00,0.57,13083,United Kingdom
540855,23203,JUMBO BAG VINTAGE DOILY,1,2011-12-04 14:17:00,2.0,13083,United Kingdom
540855,22752,SET 7 BABUSHKA NESTING BOXES,19,2011-12-04 14:17:00,6.91,13083,United Kingdom
539571,22423,REGENCY CAKESTAND 3 TIER,7,2011-12-04 14:24:00,13.16,12893,United Kingdom
539571,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-12-04 14:24:00,4.6,12893,United Kingdom
539571,23203,JUMBO BAG VINTAGE DOILY,20,2011-12-04 14:24:00,2.0,12893,United Kingdom
539571,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-12-04 14:24:00,6.99,12893,United Kingdom
539571,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-12-04 14:24:00,1.84,12893,United Kingdom
539766,22423,REGENCY CAKESTAND 3 TIER,6,2011-12-04 14:24:00,13.49,12917,United Kingdom
539766,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2011-12-04 14:24:00,3.86,12917,United Kingdom
539766,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2011-12-04 14:24:00,2.6,12917,United Kingdom
539766,84406B,CREAM CUPID HEARTS COAT HANGER,10,2011-12-04 14:24:00,2.62,12917,United Kingdom
539766,21506,FANCY FONT BIRTHDAY CARD,6,2011-12-04 14:24:00,0.38,12917,United Kingdom
539766,21212,PACK OF 72 RETROSPOT CAKE CASES,11,2011-12-04 14:24:00,0.52,12917,United Kingdom
539766,22423,REGENCY CAKESTAND 3 TIER,15,2011-12-04 14:24:00,13.34,12917,United Kingdom
539766,48187,DOORMAT HOME SWEET HOME,19,2011-12-04 14:24:00,7.48,12917,United Kingdom
539786,21754,HOME BUILDING BLOCK WORD,19,2011-12-04 14:38:00,5.51,12918,Spain
539786,21506,FANCY FONT BIRTHDAY CARD,3,2011-12-04 14:38:00,0.38,12918,Spain
539170,22138,BAKING SET 9 PIECE RETROSPOT,10,2011-12-04 14:47:00,5.05,12823,United Kingdom
539170,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-12-04 14:47:00,4.61,12823,United Kingdom
539170,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-12-04 14:47:00,1.77,12823,United Kingdom
540081,22138,BAKING SET 9 PIECE RETROSPOT,12,2011-12-04 14:57:00,4.84,12952,France
540081,23298,SPACEBOY LUNCH BOX,8,2011-12-04 14:57:00,1.76,12952,France
540081,22960,JAM MAKING SET WITH JARS,7,2011-12-04 14:57:00,4.0,12952,France
540081,22197,SMALL POPCORN HOLDER,2,2011-12-04 14:57:00,0.78,12952,France
540081,48187,DOORMAT HOME SWEET HOME,10,2011-12-04 14:57:00,6.39,12952,France
540081,22138,BAKING SET 9 PIECE RETROSPOT,11,2011-12-04 14:57:00,5.17,12952,France
540081,22197,SMALL POPCORN HOLDER,10,2011-12-04 14:57:00,0.91,12952,France
539405,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2011-12-04 15:18:00,3.88,12859,Belgium
539405,22197,SMALL POPCORN HOLDER,13,2011-12-04 15:18:00,0.85,12859,Belgium
539405,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-12-04 15:18:00,1.67,12859,Belgium
539405,23298,SPACEBOY LUNCH BOX,17,2011-12-04 15:18:00,2.09,12859,Belgium
539405,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2011-12-04 15:18:00,2.34,12859,Belgium
537888,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,7,2011-12-04 16:06:00,1.71,12620,United Kingdom
537888,22086,PAPER CHAIN KIT 50'S CHRISTMAS,9,2011-12-04 16:06:00,2.5,12620,United Kingdom
537888,84406B,CREAM CUPID HEARTS COAT HANGER,10,2011-12-04 16:06:00,2.88,12620,United Kingdom
537888,21506,FANCY FONT BIRTHDAY CARD,15,2011-12-04 16:06:00,0.41,12620,United Kingdom
537888,84406B,CREAM CUPID HEARTS COAT HANGER,17,2011-12-04 16:06:00,2.83,12620,United Kingdom
537888,23298,SPACEBOY LUNCH BOX,17,2011-12-04 16:06:00,1.94,12620,United Kingdom
541209,84879,ASSORTED COLOUR BIRD ORNAMENT,19,2011-12-04 16:26:00,1.74,13142,United Kingdom
541209,23298,SPACEBOY LUNCH BOX,3,2011-12-04 16:26:00,2.1,13142,United Kingdom
541209,21754,HOME BUILDING BLOCK WORD,19,2011-12-04 16:26:00,6.11,13142,United Kingdom
541209,21212,PACK OF 72 RETROSPOT CAKE CASES,19,2011-12-04 16:26:00,0.5,13142,United Kingdom
541209,21754,HOME BUILDING BLOCK WORD,18,2011-12-04 16:26:00,6.07,13142,United Kingdom
541209,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-12-04 16:26:00,3.5,13142,United Kingdom
538086,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,2011-12-04 16:28:00,3.38,12649,United Kingdom
538941,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-12-04 16:41:00,3.51,12794,Spain
538173,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2011-12-04 17:12:00,3.59,12660,United Kingdom
538173,22138,BAKING SET 9 PIECE RETROSPOT,18,2011-12-04 17:12:00,4.56,12660,United Kingdom
538173,22960,JAM MAKING SET WITH JARS,12,2011-12-04 17:12:00,4.46,12660,United Kingdom
538173,22423,REGENCY CAKESTAND 3 TIER,9,2011-12-04 17:12:00,12.54,12660,United Kingdom
538173,22197,SMALL POPCORN HOLDER,10,2011-12-04 17:12:00,0.81,12660,United Kingdom
538173,21506,FANCY FONT BIRTHDAY CARD,7,2011-12-04 17:12:00,0.44,12660,United Kingdom
538173,22423,REGENCY CAKESTAND 3 TIER,18,2011-12-04 17:12:00,12.6,12660,United Kingdom
538173,21754,HOME BUILDING BLOCK WORD,2,2011-12-04 17:12:00,6.24,12660,United Kingdom
538826,71053,WHITE METAL LANTERN,14,2011-12-04 17:32:00,3.61,12783,United Kingdom
538826,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,3,2011-12-04 17:32:00,1.76,12783,United Kingdom
538826,22960,JAM MAKING SET WITH JARS,10,2011-12-04 17:32:00,4.56,12783,United Kingdom
538826,23298,SPACEBOY LUNCH BOX,14,2011-12-04 17:32:00,2.09,12783,United Kingdom
538826,48187,DOORMAT HOME SWEET HOME,4,2011-12-04 17:32:00,6.52,12783,United Kingdom
538826,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2011-12-04 17:32:00,2.72,12783,United Kingdom
538826,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-12-04 17:32:00,0.6,12783,United Kingdom
539375,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-12-04 17:38:00,2.7,12853,United Kingdom
536599,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2011-12-04 17:48:00,4.0,12388,United Kingdom
536599,22960,JAM MAKING SET WITH JARS,9,2011-12-04 17:48:00,4.28,12388,United Kingdom
536599,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2011-12-04 17:48:00,2.43,12388,United Kingdom
536599,22752,SET 7 BABUSHKA NESTING BOXES,9,2011-12-04 17:48:00,7.06,12388,United Kingdom
536599,23203,JUMBO BAG VINTAGE DOILY,18,2011-12-04 17:48:00,1.96,12388,United Kingdom
539889,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,2011-12-04 18:09:00,3.54,12933,Belgium
539889,21754,HOME BUILDING BLOCK WORD,4,2011-12-04 18:09:00,5.79,12933,Belgium
539889,22960,JAM MAKING SET WITH JARS,4,2011-12-04 18:09:00,4.29,12933,Belgium
539889,22138,BAKING SET 9 PIECE RETROSPOT,20,2011-12-04 18:09:00,5.27,12933,Belgium
539889,22960,JAM MAKING SET WITH JARS,2,2011-12-04 18:09:00,3.87,12933,Belgium
539889,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,20,2011-12-04 18:09:00,1.73,12933,Belgium
539889,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2011-12-04 18:09:00,1.52,12933,Belgium
540708,21506,FANCY FONT BIRTHDAY CARD,18,2011-12-04 18:58:00,0.38,13048,Portugal
540708,48187,DOORMAT HOME SWEET HOME,13,2011-12-04 18:58:00,6.73,13048,Portugal
540708,22960,JAM MAKING SET WITH JARS,18,2011-12-04 18:58:00,4.14,13048,Portugal
540448,22752,SET 7 BABUSHKA NESTING BOXES,8,2011-12-04 19:50:00,8.07,13012,United Kingdom
540448,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2011-12-04 19:50:00,1.72,13012,United Kingdom
540448,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2011-12-04 19:50:00,3.39,13012,United Kingdom
540448,48187,DOORMAT HOME SWEET HOME,15,2011-12-04 19:50:00,7.38,13012,United Kingdom
540448,22423,REGENCY CAKESTAND 3 TIER,5,2011-12-04 19:50:00,11.81,13012,United Kingdom
540448,22423,REGENCY CAKESTAND 3 TIER,15,2011-12-04 19:50:00,13.56,13012,United Kingdom
539568,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-12-04 19:52:00,1.61,12893,United Kingdom
539568,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-12-04 19:52:00,3.0,12893,United Kingdom
539568,22138,BAKING SET 9 PIECE RETROSPOT,4,2011-12-04 19:52:00,4.63,12893,United Kingdom
539568,21754,HOME BUILDING BLOCK WORD,18,2011-12-04 19:52:00,5.58,12893,United Kingdom
539568,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-12-04 19:52:00,3.84,12893,United Kingdom
539568,84406B,CREAM CUPID HEARTS COAT HANGER,16,2011-12-04 19:52:00,2.79,12893,United Kingdom
538855,48187,DOORMAT HOME SWEET HOME,4,2011-12-05 08:19:00,7.06,12786,United Kingdom
538855,71053,WHITE METAL LANTERN,12,2011-12-05 08:19:00,3.5,12786,United Kingdom
538855,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-12-05 08:19:00,1.59,12786,United Kingdom
538855,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-12-05 08:19:00,3.82,12786,United Kingdom
538855,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2011-12-05 08:19:00,2.32,12786,United Kingdom
536627,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-12-05 08:21:00,1.66,12391,United Kingdom
538089,71053,WHITE METAL LANTERN,16,2011-12-05 09:02:00,3.09,12650,United Kingdom
